statistic,p_value,n,mean_difference,standard_error,ci_low,ci_high,hac_lag,status,target,loss,model_a,model_b,p_holm,better_model
-3.5201523072086807,0.0008468397542816371,59,-46366.73874978094,13171.79903120375,-72732.95916818877,-20000.518331373118,3,ok,P_Power,SE,SFS_LGBM,seasonal_naive_lag168,0.061819302062559506,
-0.34856234332291,0.7286800129469428,59,-3025.050500324182,8678.64976889302,-20397.25548149035,14347.154480841986,3,ok,P_Power,SE,SFS_LGBM,seasonal_naive_lag24,1.0,
-0.7878999904135143,0.4339635252049454,59,-1108.4901754850791,1406.8919773730536,-3924.690444896384,1707.7100939262257,3,ok,P_Power,SE,SFS_LGBM_1,SFS_LGBM_2,1.0,
-1.1609893623413279,0.2504023302192263,59,-1445.2846829203684,1244.8733208077908,-3937.169374727264,1046.6000088865273,3,ok,P_Power,SE,SFS_LGBM_1,SFS_shared_LGBM,1.0,
-2.7303031400198026,0.0083661313340422,59,-34468.31724574018,12624.355420654934,-59738.710217328844,-9197.924274151519,3,ok,P_Power,SE,SFS_LGBM_1,mi_top_k_nolags_LGBM,0.5354324053787008,
2.3204528803857545,0.023854747009622528,59,11453.746000068455,4935.995941518267,1573.2766222614173,21334.215377875495,3,ok,P_Power,SE,SFS_LGBM_1,mutual_lags_LGBM_0,1.0,
2.763699068243389,0.00764687902384908,59,13591.01718092838,4917.690691109452,3747.189742916322,23434.84461894044,3,ok,P_Power,SE,SFS_LGBM_1,mutual_lags_LGBM_1,0.4970471365501902,
1.8059269838510092,0.07611954475934436,59,8733.570130090095,4836.0593801341765,-946.854485489057,18413.994745669246,3,ok,P_Power,SE,SFS_LGBM_1,mutual_lags_LGBM_2,1.0,
2.220929716545698,0.03027489428496483,59,11245.156504457078,5063.265361655445,1109.9297031644237,21380.383305749732,3,ok,P_Power,SE,SFS_LGBM_1,own_lags_LGBM_0,1.0,
2.242109771925076,0.028793274292910356,59,11312.79483190601,5045.602571988633,1212.9239455081934,21412.665718303826,3,ok,P_Power,SE,SFS_LGBM_1,own_lags_LGBM_1,1.0,
2.331859969645616,0.02320233560347499,59,11119.394841146415,4768.46593958911,1574.2731973198534,20664.516484972977,3,ok,P_Power,SE,SFS_LGBM_1,own_lags_LGBM_2,1.0,
-3.68133854604623,0.0005106330174600358,59,-48873.22514459593,13275.93877424991,-75447.90390745364,-22298.546381738215,3,ok,P_Power,SE,SFS_LGBM_1,seasonal_naive_lag168,0.041361274414262905,SFS_LGBM_1
-0.7348114790488469,0.4654150463617204,59,-5531.536895139183,7527.831359275039,-20600.128544696825,9537.054754418457,3,ok,P_Power,SE,SFS_LGBM_1,seasonal_naive_lag24,1.0,
-0.7931249402619253,0.4309376473613834,59,-336.79450743528895,424.6424369457659,-1186.8086979796694,513.2196831090914,3,ok,P_Power,SE,SFS_LGBM_2,SFS_shared_LGBM,1.0,
-2.5735744903067688,0.01264364416544111,59,-33359.827070255094,12962.448608308447,-59306.98708684019,-7412.66705367,3,ok,P_Power,SE,SFS_LGBM_2,mi_top_k_nolags_LGBM,0.7712622940919077,
2.3065028000852066,0.024674755324730208,59,12562.236175553533,5446.443063103787,1659.9958697371494,23464.476481369915,3,ok,P_Power,SE,SFS_LGBM_2,mutual_lags_LGBM_0,1.0,
2.6390377459826517,0.010659710583399033,59,14699.50735641346,5570.025430212278,3549.8900656239566,25849.124647202963,3,ok,P_Power,SE,SFS_LGBM_2,mutual_lags_LGBM_1,0.66090205617074,
1.840497660813285,0.07081278642187437,59,9842.060305575173,5347.49949164626,-862.1229233109061,20546.243534461253,3,ok,P_Power,SE,SFS_LGBM_2,mutual_lags_LGBM_2,1.0,
