n,family,model,sheet,lag_policy,RMSE,MAE,MAPE%,SMAPE%,WMAPE%,MASE,Bias_y_minus_pred,CRPS,Pinball_mean,Pinball_0.05,Pinball_0.10,Pinball_0.15,Pinball_0.20,Pinball_0.25,Pinball_0.30,Pinball_0.35,Pinball_0.40,Pinball_0.45,Pinball_0.50,Pinball_0.55,Pinball_0.60,Pinball_0.65,Pinball_0.70,Pinball_0.75,Pinball_0.80,Pinball_0.85,Pinball_0.90,Pinball_0.95,Coverage05,CoverageGap05,Width05,IntervalScore05,Coverage10,CoverageGap10,Width10,IntervalScore10,Coverage15,CoverageGap15,Width15,IntervalScore15,Coverage20,CoverageGap20,Width20,IntervalScore20,Coverage25,CoverageGap25,Width25,IntervalScore25,Coverage30,CoverageGap30,Width30,IntervalScore30,Coverage35,CoverageGap35,Width35,IntervalScore35,Coverage40,CoverageGap40,Width40,IntervalScore40,Coverage45,CoverageGap45,Width45,IntervalScore45,Coverage50,CoverageGap50,Width50,IntervalScore50,Coverage55,CoverageGap55,Width55,IntervalScore55,Coverage60,CoverageGap60,Width60,IntervalScore60,Coverage65,CoverageGap65,Width65,IntervalScore65,Coverage70,CoverageGap70,Width70,IntervalScore70,Coverage75,CoverageGap75,Width75,IntervalScore75,Coverage80,CoverageGap80,Width80,IntervalScore80,Coverage85,CoverageGap85,Width85,IntervalScore85,Coverage90,CoverageGap90,Width90,IntervalScore90,Coverage95,CoverageGap95,Width95,IntervalScore95,CalibrationMAE,MeanIntervalScore,model_id,period,target,date
24,LagDrop,LGBM,0,drop,156.18995181275807,119.96274439062023,16.221194108938615,14.879460946579744,17.454521490732805,0.8880201472789416,-79.88274920440399,87.75074656290396,46.10953890318112,18.02293503188091,30.222019532436807,39.366628904362535,49.09216921625305,56.49730700125093,60.46831713553187,63.27131755177249,63.06617181311043,63.03229588187904,63.702392541384064,60.948219205619615,55.70429684319982,50.97566457659599,47.27476441694767,44.09482006523913,39.41133432787002,32.80576161554967,24.38805892801622,13.73676457154101,0.0,-0.05,18.490829293877862,265.2131646630974,0.0,-0.1,38.17348300568137,273.15668348739524,0.041666666666666664,-0.10833333333333334,50.33591827985381,283.93754374794594,0.041666666666666664,-0.15833333333333335,63.71273614414255,296.3361055824858,0.125,-0.125,83.96277791469747,311.1109299499897,0.125,-0.175,95.25704183078794,326.47362146136976,0.3333333333333333,-0.016666666666666663,109.21729664786149,341.78546600489386,0.4166666666666667,0.016666666666666663,129.81278213123653,358.7283667051831,0.4583333333333333,0.008333333333333304,143.8201870843077,377.93111580871596,0.4583333333333333,-0.041666666666666685,161.04360656638812,399.93932907344714,0.5,-0.050000000000000044,185.57169833543216,420.26901069699807,0.5833333333333334,-0.016666666666666607,204.43371136923813,439.0665964920715,0.5833333333333334,-0.06666666666666665,225.216287648171,460.36308345609024,0.625,-0.07499999999999996,254.77527293093104,474.1748794655084,0.625,-0.125,278.3632517840761,509.0342717168208,0.625,-0.17500000000000004,301.74692456221413,517.1431351584453,0.75,-0.09999999999999998,357.7265592126425,542.6410720097233,0.8333333333333334,-0.06666666666666665,419.2466664097689,634.890065208615,0.9166666666666666,-0.033333333333333326,515.5801369480122,606.5535392376985,0.0793859649122807,412.565683154026,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-01-31
24,LagDrop,LGBM,0,drop,87.26661652927092,74.62078986583516,9.621856118562782,10.123959039142068,9.430598551787195,0.5523778665062874,31.241173979868666,53.509963605804835,27.990058151043723,10.38861628038914,17.411211386004666,22.39281865150006,26.887859374032292,29.120151674673632,32.802801708693124,35.4564265404661,36.46906942165261,37.9712002427192,38.36421831213181,36.65503988191484,34.86566737220187,33.134750472320995,31.678299682178956,30.435359384949255,27.346762338509617,23.27182226710013,18.51504876918054,8.643981109211875,0.0,-0.05,18.490829293877866,159.59498557995278,0.125,0.024999999999999994,38.17348300568137,165.4400850518073,0.125,-0.024999999999999994,50.33591827985381,171.6288889986304,0.25,0.04999999999999999,63.71273614414255,178.78306510690186,0.3333333333333333,0.08333333333333331,83.96277791469747,187.97077078302263,0.375,0.07500000000000001,95.25704183078794,197.38888508224434,0.4583333333333333,0.10833333333333334,109.21729664786153,204.70374475751223,0.5416666666666666,0.1416666666666666,129.81278213123653,215.77204855730375,0.5833333333333334,0.13333333333333336,143.82018708430766,224.7608300118669,0.625,0.125,161.04360656638812,241.04651046707264,0.7083333333333334,0.15833333333333333,185.57169833543216,258.6042968918327,0.75,0.15000000000000002,204.43371136923813,275.8257022124971,0.75,0.09999999999999998,225.216287648171,289.4582311765986,0.8333333333333334,0.13333333333333341,254.775272930931,316.47714277163334,0.875,0.125,278.36325178407617,336.90534008906747,0.875,0.07499999999999996,301.74692456221413,357.75955061031823,0.9166666666666666,0.06666666666666665,357.7265592126425,372.16368527350505,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.09342105263157893,267.84792456734465,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-01
24,LagDrop,LGBM,0,drop,107.61295452785748,90.09985195888491,12.319991199764486,12.756035437547213,11.63329269966235,0.666961098737549,38.77424939649222,65.59913979228588,34.42131127868094,10.765270051220318,18.259258108441742,24.76737578803768,31.254067347574875,35.96308490083852,39.510587952633216,42.320817866649634,44.38156378657818,45.20486462220192,45.95032986357387,46.058477961880904,44.3093204130082,43.95669418736884,41.733160494417056,38.946510976912585,35.500239682640846,30.156854131353313,22.91340138958115,12.053034770025084,0.08333333333333333,0.033333333333333326,18.490829293877866,192.82556400262868,0.125,0.024999999999999994,38.17348300568137,202.71965094887432,0.125,-0.024999999999999994,50.33591827985379,212.78319152061326,0.20833333333333334,0.008333333333333331,63.71273614414255,221.88283752070325,0.20833333333333334,-0.04166666666666666,83.96277791469747,234.47055001883848,0.20833333333333334,-0.09166666666666665,95.25704183078797,247.98747955843146,0.2916666666666667,-0.05833333333333329,109.21729664786153,258.1168744997813,0.375,-0.025000000000000022,129.81278213123653,271.88192316772216,0.4583333333333333,0.008333333333333304,143.82018708430766,285.7449936697526,0.5,0.0,161.04360656638812,300.64132121153335,0.5416666666666666,-0.008333333333333415,185.57169833543216,317.39854420607634,0.5833333333333334,-0.016666666666666607,204.43371136923807,328.98977553952653,0.625,-0.025000000000000022,225.216287648171,347.35262546990225,0.6666666666666666,-0.033333333333333326,254.77527293093104,361.8644619285329,0.7083333333333334,-0.04166666666666663,278.36325178407617,380.97569761859114,0.75,-0.050000000000000044,301.7469245622142,402.24913723947293,0.9166666666666666,0.06666666666666665,357.7265592126425,426.1894803765743,0.9166666666666666,0.016666666666666607,419.2466664097689,474.3924965128681,0.9583333333333334,0.008333333333333415,515.5801369480122,524.8900700868707,0.030701754385964907,315.4398250051207,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-02
24,LagDrop,LGBM,0,drop,107.108346032221,85.37810455679282,11.043124637559487,11.071773532075714,11.458610194174312,0.6320085237133682,-12.025772372260048,60.063809314511026,31.468204718424587,11.699557332414855,18.715508773513925,23.711697871006734,26.9508757754093,32.63328261118119,35.04245575491857,37.15041474299489,37.953698202269884,40.45163475497183,43.0822049976573,44.58111405077066,42.72073203650765,41.32777995517655,38.88508007633957,35.905234866486985,31.80580492274663,26.101379172148793,18.833518023618,10.34391572993381,0.041666666666666664,-0.008333333333333338,18.490829293877848,181.57943262744763,0.041666666666666664,-0.05833333333333334,38.173483005681376,188.8560803441611,0.16666666666666666,0.016666666666666663,50.33591827985381,195.86927536328403,0.2916666666666667,0.09166666666666667,63.712736144142546,201.94718508794094,0.4166666666666667,0.16666666666666669,83.96277791469748,213.3127920836049,0.4166666666666667,0.1166666666666667,95.25704183078797,225.87926348606274,0.4583333333333333,0.10833333333333334,109.21729664786152,234.82374389513564,0.5,0.09999999999999998,129.81278213123653,247.61269022121988,0.5,0.04999999999999999,143.8201870843077,259.97935722694433,0.5,0.0,161.04360656638815,273.32542698525435,0.5416666666666666,-0.008333333333333415,185.57169833543216,284.3484901095049,0.6666666666666666,0.06666666666666665,204.43371136923807,297.9163597295786,0.7083333333333334,0.05833333333333335,225.216287648171,316.35357361328414,0.75,0.050000000000000044,254.77527293093104,332.26588292242644,0.7916666666666666,0.04166666666666663,278.36325178407617,352.4463199832512,0.7916666666666666,-0.008333333333333415,301.74692456221413,368.2233783175581,0.9166666666666666,0.06666666666666665,357.7265592126425,407.08518910748916,0.9166666666666666,0.016666666666666607,419.2466664097689,446.0016386441669,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.057017543859649134,291.7582219313856,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-03
24,LagDrop,LGBM,0,drop,78.35403450845699,67.1576579985135,9.2313778409799,9.074342717872769,8.916163499479033,0.49713228594169884,-24.46092155532787,50.72565443223764,26.52744910552443,7.6035115036293135,11.841001832485011,14.037504321220576,18.354819652048196,22.909519962157898,26.347253020924068,30.79141382605225,33.025058666618214,35.49160499601256,37.60986463140839,38.844899196677964,38.187010972226126,37.62143114909272,35.67639833409663,33.49904145507998,29.594116495783492,24.220901206784664,17.400508593578945,10.9656731890872,0.08333333333333333,0.033333333333333326,18.490829293877855,157.58535548343272,0.16666666666666666,0.06666666666666665,38.17348300568138,164.28018282991084,0.20833333333333334,0.05833333333333335,50.33591827985379,170.725746717422,0.20833333333333334,0.008333333333333331,63.712736144142546,177.84727911855194,0.3333333333333333,0.08333333333333331,83.96277791469747,186.5097222843493,0.3333333333333333,0.033333333333333326,95.25704183078797,196.2450169838543,0.3333333333333333,-0.016666666666666663,109.21729664786152,200.51073386996777,0.4166666666666667,0.016666666666666663,129.81278213123653,206.64737090948293,0.5,0.04999999999999999,143.82018708430766,215.34678614284437,0.5416666666666666,0.04166666666666663,161.04360656638815,224.50400676200903,0.625,0.07499999999999996,185.57169833543216,232.29888831001975,0.7083333333333334,0.10833333333333339,204.43371136923813,240.5959326268946,0.7916666666666666,0.1416666666666666,225.216287648171,246.24509649342153,0.875,0.17500000000000004,254.77527293093104,268.7825572089456,0.9166666666666666,0.16666666666666663,278.36325178407617,282.9753026723099,0.9583333333333334,0.15833333333333333,301.74692456221413,303.72068370906413,1.0,0.15000000000000002,357.7265592126425,357.7265592126425,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.08070175438596491,250.91442235225813,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-04
24,LagDrop,LGBM,0,drop,72.09713547070089,61.751017153844565,10.870230150696887,11.080743351121274,10.981375032915942,0.45710981043435583,-1.1450951006438455,48.41688443101583,25.24488938015061,8.769302826363514,14.172584477953414,17.53487828942318,18.729859230748747,18.579846190663954,21.277161784471865,24.267629684903273,27.487018919479187,31.18142550582912,35.903989476151274,37.01923450709255,36.671996688599286,36.08430561544884,34.77521634354135,33.18848375174327,29.950757147891608,24.8607878978823,19.036027582133144,10.162392302541754,0.0,-0.05,18.49082929387786,148.10279126842133,0.041666666666666664,-0.05833333333333334,38.17348300568137,149.77842257423802,0.20833333333333334,0.05833333333333335,50.33591827985379,153.85941322738583,0.20833333333333334,0.008333333333333331,63.712736144142546,160.2671300284276,0.25,0.0,83.96277791469747,167.05933727877795,0.2916666666666667,-0.008333333333333304,95.25704183078795,174.25022899740364,0.4166666666666667,0.06666666666666671,109.21729664786152,179.56639528475617,0.5,0.09999999999999998,129.81278213123653,188.4606011924402,0.625,0.175,143.8201870843077,195.85010645512037,0.7916666666666666,0.29166666666666663,161.04360656638812,210.96331671427288,0.7916666666666666,0.24166666666666659,185.57169833543216,233.6166291112586,0.7916666666666666,0.19166666666666665,204.43371136923813,249.4066943948982,0.8333333333333334,0.18333333333333335,225.216287648171,267.5368693879493,0.875,0.17500000000000004,254.77527293093104,296.1351127686556,0.9166666666666666,0.16666666666666663,278.36325178407617,314.926553163773,0.9166666666666666,0.11666666666666659,301.74692456221413,334.82284521939283,0.9583333333333334,0.10833333333333339,357.7265592126425,367.86130119592764,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.11315789473684208,248.80476587478321,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-05
24,LagDrop,LGBM,0,drop,73.8061537431202,64.07307967101674,10.368173610540849,11.10193436958642,10.746459754457922,0.47429879947395115,64.07307967101674,46.269146673139716,24.110788769226286,12.030211564946546,20.694401955119474,27.31760450517227,31.773494185080867,34.743997474790085,37.03464932784874,37.64459240676107,36.81745179154003,35.11492836528298,31.840151451863246,28.060921652768968,24.693236536158555,20.991658901266977,19.693825566624138,16.405713734793935,13.652780970736117,12.534398206417533,10.521994890357925,6.538973127769965,0.125,0.075,18.490829293877862,134.58124932465944,0.125,0.024999999999999994,38.17348300568137,140.9818506861538,0.16666666666666666,0.016666666666666663,50.33591827985381,147.00535329829958,0.25,0.04999999999999999,63.71273614414255,153.67085397574547,0.375,0.125,83.96277791469747,161.08649591779275,0.375,0.07500000000000001,95.25704183078795,169.06100274169646,0.4166666666666667,0.06666666666666671,109.21729664786153,179.96133180519186,0.5416666666666666,0.1416666666666666,129.81278213123653,191.9891172342618,0.5833333333333334,0.13333333333333336,143.82018708430766,199.2142803939776,0.625,0.125,161.04360656638815,207.3788491127706,0.7916666666666666,0.24166666666666659,185.57169833543216,219.0165959472844,0.8333333333333334,0.2333333333333334,204.43371136923813,234.03610268577063,0.9166666666666666,0.2666666666666666,225.216287648171,251.83948514305212,0.9166666666666666,0.21666666666666667,254.775272930931,280.2999611827191,0.9166666666666666,0.16666666666666663,278.36325178407617,298.3702599381898,0.9583333333333334,0.15833333333333333,301.74692456221413,313.1486643676154,1.0,0.15000000000000002,357.7265592126425,357.7265592126425,1.0,0.09999999999999998,419.2466664097688,419.2466664097688,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.12719298245614036,240.74709559608442,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-06
24,LagDrop,LGBM,0,drop,114.34659043672497,102.5645222852437,16.4986320707908,16.72181745235117,14.580474069870272,0.7592303981373221,-11.335005661968443,73.79400953970888,38.82557969270915,8.259807298297284,16.43499350663514,24.036678810831447,31.253518299131997,35.32658318182208,40.29027896098241,45.976759551333764,49.03202045586196,51.77791451619198,55.203394475190315,55.831515098482576,55.25369403105278,54.23520136887819,51.56764433982206,48.495474560010116,42.98143593235685,35.540520976375554,25.081298558687266,11.107280239530075,0.0,-0.05,18.490829293877855,229.19782349797683,0.125,0.024999999999999994,38.17348300568137,237.63417758707268,0.125,-0.024999999999999994,50.33591827985381,248.56990566023373,0.125,-0.07500000000000001,63.71273614414255,260.4537997766301,0.16666666666666666,-0.08333333333333334,83.96277791469747,273.4929559857099,0.16666666666666666,-0.13333333333333333,95.25704183078794,287.16028954106963,0.16666666666666666,-0.18333333333333332,109.21729664786152,295.8548250946969,0.20833333333333334,-0.19166666666666668,129.81278213123653,304.0295804727065,0.2916666666666667,-0.15833333333333333,143.8201870843077,317.2972785963406,0.375,-0.125,161.04360656638815,336.3158091343077,0.4166666666666667,-0.13333333333333336,185.57169833543216,351.9464255480791,0.4166666666666667,-0.1833333333333333,204.43371136923813,362.49901028768926,0.4583333333333333,-0.1916666666666667,225.216287648171,375.0053888142126,0.5416666666666666,-0.15833333333333333,254.77527293093098,387.16838126220136,0.5833333333333334,-0.16666666666666663,278.36325178407617,389.4442162322163,0.625,-0.17500000000000004,301.7469245622142,392.5096460035197,0.875,0.025000000000000022,357.7265592126425,381.9104458807421,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.11754385964912281,335.0166717227993,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-07
24,LagDrop,LGBM,0,drop,150.8585383361536,122.7813497891827,21.11051901465286,18.332648281432196,18.36738094755716,0.9088847781596967,-89.48145865212308,89.63809751623346,47.14903894064702,18.570683069648194,33.873091976532415,43.6974423430376,51.129077120385794,56.242971733353954,58.323390023210585,60.730893187578125,61.006303167071174,62.425310282076225,64.03226371972886,63.30583800607206,59.574179990658315,55.486574017749085,51.142408950564494,46.25424069854713,39.962397394195584,32.39519622601251,23.46277792194431,14.216700043926963,0.0,-0.05,18.49082929387786,268.0033740917882,0.041666666666666664,-0.05833333333333334,38.17348300568138,277.4312463088833,0.041666666666666664,-0.10833333333333334,50.33591827985381,289.18056078384626,0.125,-0.07500000000000001,63.71273614414253,300.6739658503495,0.16666666666666666,-0.08333333333333334,83.96277791469747,315.54007409557903,0.20833333333333334,-0.09166666666666665,95.25704183078797,332.727788857593,0.2916666666666667,-0.05833333333333329,109.21729664786152,346.51899283261713,0.375,-0.025000000000000022,129.81278213123653,364.1686665150228,0.4166666666666667,-0.033333333333333326,143.8201870843077,386.32939604603706,0.4583333333333333,-0.041666666666666685,161.04360656638815,409.81326545243854,0.4583333333333333,-0.09166666666666673,185.57169833543216,431.8551266121519,0.5,-0.09999999999999998,204.43371136923813,446.71193226630794,0.5416666666666666,-0.10833333333333339,225.216287648171,468.3912611183268,0.5833333333333334,-0.11666666666666659,254.775272930931,499.2910703744392,0.5833333333333334,-0.16666666666666663,278.36325178407617,519.1793328340109,0.625,-0.17500000000000004,301.74692456221413,559.4642371396375,0.6666666666666666,-0.18333333333333335,357.7265592126425,558.9227534243954,0.8333333333333334,-0.06666666666666665,419.2466664097689,563.1683764856308,0.875,-0.07499999999999996,515.5801369480122,596.1471177061138,0.08991228070175439,417.55360730500894,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-08
24,LagDrop,LGBM,0,drop,225.98837794846025,173.01723832480286,27.844296752057623,22.864564949460593,28.28812398525287,1.2807542394887088,-170.55541712685036,134.3383519344487,70.23683718801203,47.298450518578214,60.9998113138393,71.97492698498218,82.49836921471017,89.19238264460711,91.79095134733727,93.29706760712692,93.3987349871466,91.42067514695812,89.61070988624225,86.15650299261745,81.29824075814997,76.14222971049453,69.77733332760447,62.42918161285561,53.854190746424685,43.51957603547341,31.57017376941703,18.27039796766333,0.0,-0.05,18.49082929387785,376.7631625413564,0.125,0.024999999999999994,38.173483005681376,393.4830392220879,0.16666666666666666,0.016666666666666663,50.33591827985381,413.3899445667433,0.25,0.04999999999999999,63.712736144142546,436.9441308896928,0.25,0.0,83.96277791469747,458.0966320924652,0.25,-0.04999999999999999,95.25704183078795,484.3422644383706,0.25,-0.09999999999999998,109.21729664786152,508.4266662820085,0.25,-0.15000000000000002,129.81278213123653,534.9364110879418,0.25,-0.2,143.8201870843077,566.3317522349815,0.2916666666666667,-0.20833333333333331,161.04360656638815,602.2404381623371,0.2916666666666667,-0.25833333333333336,185.57169833543216,637.954754167045,0.3333333333333333,-0.26666666666666666,204.43371136923807,671.765905122266,0.3333333333333333,-0.3166666666666667,225.216287648171,712.7326618856996,0.4166666666666667,-0.28333333333333327,254.775272930931,744.4144819520434,0.5416666666666666,-0.20833333333333337,278.3632517840761,817.6710245539251,0.5416666666666666,-0.2583333333333334,301.74692456221413,901.1550232957931,0.625,-0.22499999999999998,357.7265592126425,1003.3455219133381,0.6666666666666666,-0.2333333333333334,419.2466664097689,1217.5273952694092,0.7083333333333334,-0.24166666666666659,515.5801369480122,1526.3932718579983,0.16535087719298244,684.6270779755528,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-09
24,LagDrop,LGBM,0,drop,143.4834606690566,120.69036462720187,18.514366080473184,16.547854880035892,17.660281625285613,0.8934063314058103,-90.05003377610088,81.5552477090264,42.88112385089107,13.48265940699425,24.612892900470637,32.784813038492324,41.822021173794035,50.55474949975038,54.507490366910076,57.13228552789923,58.45027823786332,59.01031666397014,59.913866789519595,59.05967610145557,55.16359868583476,51.66161005261773,47.1426971603334,42.48075071742125,37.75311407627479,31.443768532860997,23.51963543434209,14.245128800125855,0.041666666666666664,-0.008333333333333338,18.490829293877862,251.94262182959253,0.08333333333333333,-0.016666666666666677,38.17348300568137,260.52598661201336,0.125,-0.024999999999999994,50.33591827985379,272.37166529324423,0.125,-0.07500000000000001,63.712736144142546,283.2951203142644,0.125,-0.125,83.96277791469747,296.30076980787663,0.20833333333333334,-0.09166666666666665,95.25704183078795,311.0418433685359,0.20833333333333334,-0.14166666666666664,109.21729664786152,322.83411111335613,0.3333333333333333,-0.06666666666666671,129.8127821312365,337.97602548922663,0.375,-0.07500000000000001,143.82018708430766,352.5871947764894,0.375,-0.125,161.04360656638815,367.11413838871084,0.4583333333333333,-0.09166666666666673,185.57169833543216,380.8133839147137,0.4583333333333333,-0.14166666666666666,204.43371136923807,395.97691902193264,0.5,-0.15000000000000002,225.216287648171,410.8689255452163,0.5833333333333334,-0.11666666666666659,254.77527293093104,417.4941873008047,0.625,-0.125,278.36325178407617,440.3495811444538,0.6666666666666666,-0.13333333333333341,301.74692456221413,477.01634832358644,0.75,-0.09999999999999998,357.7265592126425,488.8409378261675,0.875,-0.025000000000000022,419.2466664097689,492.8525384336701,0.9166666666666666,-0.033333333333333326,515.5801369480122,595.2852265396224,0.08771929824561403,376.60460658123566,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-10
24,LagDrop,LGBM,0,drop,156.28210648696515,130.0520451027953,20.994880382060654,18.373153154925607,20.026107459094995,0.9627058536611954,-120.31324934065753,93.32755677685297,49.11741978191097,18.04829696553876,30.82393984994478,41.418780854404964,48.687093767591165,53.618868227749196,57.86946452737234,61.437062412300975,65.06582880686211,66.4383968218742,67.56026864727923,67.89624941737546,65.10643062385041,60.705529743253464,55.95659753076129,50.504913034267965,43.805757189186124,35.98325086754449,26.54595699079775,15.758289578353688,0.0,-0.05,18.490829293877862,284.01355138416415,0.0,-0.1,38.17348300568138,297.65315912092797,0.041666666666666664,-0.10833333333333334,50.33591827985379,310.6845075016672,0.041666666666666664,-0.15833333333333335,63.71273614414256,324.5426825132525,0.08333333333333333,-0.16666666666666669,83.96277791469747,333.01997934478027,0.08333333333333333,-0.21666666666666667,95.25704183078797,348.27424082910187,0.16666666666666666,-0.18333333333333332,109.21729664786152,358.5670767603464,0.25,-0.15000000000000002,129.81278213123653,376.0868083228841,0.25,-0.2,143.82018708430766,394.312712499321,0.3333333333333333,-0.16666666666666669,161.04360656638815,413.62255223616086,0.4166666666666667,-0.13333333333333336,185.57169833543216,434.68535326482424,0.5,-0.09999999999999998,204.43371136923813,458.8763066859117,0.5,-0.15000000000000002,225.216287648171,482.92463615831343,0.5,-0.19999999999999996,254.775272930931,499.3238518207809,0.5,-0.25,278.36325178407617,523.724485706331,0.5833333333333334,-0.21666666666666667,301.74692456221413,554.4951721591495,0.7083333333333334,-0.1416666666666666,357.7265592126425,566.5535714945348,0.7916666666666666,-0.10833333333333339,419.2466664097689,624.2746372631609,0.875,-0.07499999999999996,515.5801369480122,706.8627461735547,0.1513157894736842,436.44726480206145,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-11
24,LagDrop,LGBM,0,drop,83.33010276711204,68.63953416357451,12.00572741581583,11.089680589127255,11.885376362169565,0.5081018240014628,-61.26587539508656,50.084170490844485,26.107540826450773,5.9873249763090755,9.142056028023152,11.120328073348437,14.533418028197843,18.294129559591642,21.763098726211553,26.052949146075235,29.91117914183506,33.02044970757761,36.70276140050737,40.0396344103771,41.115157927391245,40.392721151772896,39.05380003188713,36.04681209366894,32.29417004676572,27.12614477570885,20.641219596240656,12.805920881075137,0.08333333333333333,0.033333333333333326,18.490829293877866,154.06475845040163,0.125,0.024999999999999994,38.173483005681376,162.01417404443896,0.16666666666666666,0.016666666666666663,50.33591827985379,169.09668259224347,0.25,0.04999999999999999,63.712736144142546,178.3097073254572,0.2916666666666667,0.041666666666666685,83.96277791469747,182.9483171589644,0.2916666666666667,-0.008333333333333304,95.25704183078794,190.06252560171345,0.375,0.025000000000000022,109.21729664786152,196.15086188046357,0.5,0.09999999999999998,129.81278213123653,201.71788375273982,0.5,0.04999999999999999,143.82018708430766,208.2513094697255,0.625,0.125,161.04360656638815,219.531535054368,0.6666666666666666,0.11666666666666659,185.57169833543216,230.79736463630698,0.75,0.15000000000000002,204.43371136923807,240.31521633410648,0.7916666666666666,0.1416666666666666,225.216287648171,245.15495253799438,0.9166666666666666,0.21666666666666667,254.77527293093104,269.61950594152387,0.9166666666666666,0.16666666666666663,278.3632517840761,290.70462418184474,0.9583333333333334,0.15833333333333333,301.74692456221413,309.9685883250965,0.9583333333333334,0.10833333333333339,357.7265592126425,362.1607381103011,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.08859649122807017,249.7734499344985,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-12
24,LagDrop,LGBM,0,drop,66.58036421644509,58.99304639741928,9.57955761500824,10.172931150452252,9.46083656441653,0.4366940254358318,51.82768188933094,43.179510505164075,22.488905228752326,11.417941675862252,19.469862176950894,25.480794837919394,29.3244146287437,31.682648029368636,33.79950093839441,34.2758315244794,33.71527899884449,32.158887401167085,28.853667844169532,24.923484279936588,21.971056940362445,20.316050608098525,18.883795442815416,18.358046084028704,14.825240628123069,11.349590422376444,9.331863867798909,7.151243016854257,0.041666666666666664,-0.008333333333333338,18.490829293877862,122.26593955816702,0.16666666666666666,0.06666666666666665,38.17348300568138,127.66406884143048,0.25,0.1,50.33591827985379,133.28465796608893,0.4166666666666667,0.21666666666666667,63.712736144142546,139.93996092748424,0.4166666666666667,0.16666666666666669,83.96277791469747,150.23991772274914,0.5,0.2,95.25704183078794,157.28575185965119,0.5416666666666666,0.19166666666666665,109.21729664786153,166.49186447948316,0.625,0.22499999999999998,129.81278213123653,176.95069359217902,0.7083333333333334,0.25833333333333336,143.82018708430766,189.6404978364756,0.7083333333333334,0.20833333333333337,161.04360656638815,203.27486005408676,0.7083333333333334,0.15833333333333333,185.57169833543216,213.81220590581063,0.75,0.15000000000000002,204.43371136923813,225.81123586477045,0.7916666666666666,0.1416666666666666,225.216287648171,235.70331549176808,0.9166666666666666,0.21666666666666667,254.77527293093104,259.4293832144326,0.9583333333333334,0.20833333333333337,278.3632517840761,278.69551629424024,1.0,0.19999999999999996,301.74692456221413,301.74692456221413,1.0,0.15000000000000002,357.7265592126425,357.7265592126425,1.0,0.09999999999999998,419.2466664097689,419.2466664097689,1.0,0.050000000000000044,515.5801369480122,515.5801369480122,0.1587719298245614,230.25211351270815,LagDrop_LGBM_sheet0,evaluation,Q_Power,2022-02-13
