n,family,model,sheet,lag_policy,RMSE,MAE,MAPE%,SMAPE%,WMAPE%,MASE,Bias_y_minus_pred,CRPS,Pinball_mean,Pinball_0.05,Pinball_0.10,Pinball_0.15,Pinball_0.20,Pinball_0.25,Pinball_0.30,Pinball_0.35,Pinball_0.40,Pinball_0.45,Pinball_0.50,Pinball_0.55,Pinball_0.60,Pinball_0.65,Pinball_0.70,Pinball_0.75,Pinball_0.80,Pinball_0.85,Pinball_0.90,Pinball_0.95,Coverage05,CoverageGap05,Width05,IntervalScore05,Coverage10,CoverageGap10,Width10,IntervalScore10,Coverage15,CoverageGap15,Width15,IntervalScore15,Coverage20,CoverageGap20,Width20,IntervalScore20,Coverage25,CoverageGap25,Width25,IntervalScore25,Coverage30,CoverageGap30,Width30,IntervalScore30,Coverage35,CoverageGap35,Width35,IntervalScore35,Coverage40,CoverageGap40,Width40,IntervalScore40,Coverage45,CoverageGap45,Width45,IntervalScore45,Coverage50,CoverageGap50,Width50,IntervalScore50,Coverage55,CoverageGap55,Width55,IntervalScore55,Coverage60,CoverageGap60,Width60,IntervalScore60,Coverage65,CoverageGap65,Width65,IntervalScore65,Coverage70,CoverageGap70,Width70,IntervalScore70,Coverage75,CoverageGap75,Width75,IntervalScore75,Coverage80,CoverageGap80,Width80,IntervalScore80,Coverage85,CoverageGap85,Width85,IntervalScore85,Coverage90,CoverageGap90,Width90,IntervalScore90,Coverage95,CoverageGap95,Width95,IntervalScore95,CalibrationMAE,MeanIntervalScore,model_id,period,target,horizon
59,LagDrop,LGBM,0,drop,121.78731766331937,96.7387576122381,19.351633502890124,16.6975631225456,17.66769284965765,0.7161053727036809,-73.9886141924156,68.93652250878932,36.18388738937513,16.02371764622261,27.06880235905439,31.122679779270435,37.93351093652873,41.76887534887738,44.81129503510729,48.36708341135519,48.232584850017105,48.125388398873994,48.612512680841434,48.016099498511316,46.35672521675381,43.19109720707707,39.10661859325045,34.08723812022636,30.72884207194086,24.506496789135916,18.566038503015502,10.868253952067764,0.05084745762711865,0.0008474576271186446,20.31976625537618,205.05480649941498,0.0847457627118644,-0.015254237288135603,36.02440950147764,211.07758844994103,0.13559322033898305,-0.014406779661016944,41.60107557455866,220.4961663496749,0.2542372881355932,0.0542372881355932,56.65037623055503,238.85811887763714,0.288135593220339,0.03813559322033899,66.65433218425176,247.33284921771514,0.288135593220339,-0.011864406779660996,73.74501836115702,260.8288987311852,0.288135593220339,-0.061864406779660985,87.38528308338643,266.5937040502562,0.3220338983050847,-0.0779661016949153,98.78630951559477,280.43832689914467,0.3389830508474576,-0.1110169491525424,106.50387548163096,292.1157111131771,0.3559322033898305,-0.1440677966101695,122.72347624600886,298.4481952657955,0.4067796610169492,-0.14322033898305087,142.58876784107878,324.4055550264825,0.5254237288135594,-0.07457627118644061,163.97377896553803,330.7129028114993,0.559322033898305,-0.09067796610169498,181.80515358071963,345.8954355593084,0.6271186440677966,-0.07288135593220335,199.22402456953722,372.61318499897794,0.6271186440677966,-0.1228813559322034,212.414373842298,411.2958627623504,0.6610169491525424,-0.13898305084745766,233.6334906708332,440.1803110725974,0.7457627118644068,-0.10423728813559319,279.5235776673994,445.39358789011345,0.847457627118644,-0.05254237288135599,335.42717734994073,480.8552034772089,0.864406779661017,-0.08559322033898298,452.27038180519025,689.0281599118326,0.07448706512042817,334.82234573496385,LagDrop_LGBM_sheet0,evaluation,Q_Power,23
59,LagDrop,LGBM,0,drop,110.19015176826262,91.37073183082693,18.213361262328142,16.153618776332625,16.839006372231037,0.6763687438926229,-58.90423168189158,62.43375371346555,32.795190008355235,11.457772553613998,18.621416222169984,28.706836331250162,32.462160914710395,36.579571834815326,41.98430001363296,43.304752957411615,43.75567908617438,43.97743687785021,43.80150859890428,44.09705668804405,41.9595461057017,39.740912859955735,36.708497359997345,33.53215649321214,28.466301243551058,22.87087921187222,19.584030090518862,11.497794715362984,0.0,-0.05,8.770618679483164,185.02409300277768,0.06779661016949153,-0.03220338983050848,35.270927595003286,193.94884750375624,0.0847457627118644,-0.06525423728813559,41.051117895989805,204.73697838984057,0.13559322033898305,-0.06440677966101696,50.86865831902651,214.09475692534375,0.1694915254237288,-0.0805084745762712,65.48518029414011,226.8088239303582,0.1864406779661017,-0.11355932203389829,73.58330091921209,235.90675942926163,0.23728813559322035,-0.11271186440677963,87.16160773045827,248.56879994064104,0.23728813559322035,-0.16271186440677968,102.83507977900487,255.68531227057764,0.3389830508474576,-0.1110169491525424,119.83910888896823,269.9189894958733,0.3898305084745763,-0.11016949152542371,136.38608684729147,275.6617902364346,0.4915254237288136,-0.05847457627118646,151.56728669399448,291.4933367059013,0.559322033898305,-0.04067796610169494,166.31908922977183,301.76909759379697,0.559322033898305,-0.09067796610169498,171.95131559249862,320.0680878946211,0.6440677966101694,-0.055932203389830515,205.52289809017336,336.6932166124121,0.7457627118644068,-0.004237288135593209,235.45341424846308,341.310918357124,0.7966101694915254,-0.003389830508474634,280.0095424131409,385.227074604564,0.864406779661017,0.014406779661017,321.53589335389864,416.72901927301126,0.8983050847457628,-0.0016949152542372614,353.6218607805162,448.48790236718565,0.9322033898305084,-0.017796610169491522,445.515860387531,563.9215287075598,0.06262265834076718,300.84501753900213,LagDrop_LGBM_sheet0,evaluation,Q_Power,24
59,SFS,LGBM,0,drop,158.50874010804625,121.88339378837979,6.705777114226922,6.832759141074372,6.5045914467605535,0.9331817800852802,57.75542429964479,84.66550551513298,44.266166792494744,19.479938121404448,29.09650605047508,36.348117904306946,42.325409316313205,46.393465458798765,50.57019495582454,55.24502858205015,58.32101640398891,59.46798526093743,59.3214092742253,60.16345264548106,57.64441529339155,54.25424524384913,50.26209869893065,46.90633597754385,40.439306399672546,33.94324461881408,25.954020959592945,14.920977891799494,0.06779661016949153,0.017796610169491522,18.791345129424595,253.32243913132228,0.0847457627118644,-0.015254237288135603,36.84610200921224,265.89882072846444,0.1016949152542373,-0.0483050847457627,45.979296192016804,277.8259937893715,0.11864406779661017,-0.08135593220338984,60.3194216509912,289.70906107202467,0.1694915254237288,-0.0805084745762712,77.32550589138442,300.4085322871781,0.2033898305084746,-0.0966101694915254,99.04872913466534,311.08918497148136,0.22033898305084745,-0.12966101694915252,114.22968969757221,323.8948871589084,0.4576271186440678,0.057627118644067776,162.89175709245683,332.409341258968,0.559322033898305,0.10932203389830503,193.41147318000347,351.4584682604742,0.6271186440677966,0.1271186440677966,223.78320751896175,375.6059140056067,0.6271186440677966,0.07711864406779656,233.20160709212905,394.1320046552312,0.6271186440677966,0.027118644067796627,247.01972298651248,414.6420732489263,0.6949152542372882,0.04491525423728815,271.5370189022792,445.42885176473584,0.7457627118644068,0.045762711864406835,299.62164932231076,468.5377286652865,0.7627118644067796,0.012711864406779627,330.9945220801083,512.4486251307636,0.8135593220338984,0.013559322033898313,379.1899505816754,554.4018977822096,0.8135593220338984,-0.03644067796610162,400.60127107117563,606.8618525431222,0.8983050847457628,-0.0016949152542372614,492.56226751230287,666.0139034515265,0.9152542372881356,-0.03474576271186436,538.8510595960341,809.8723128863186,0.05566458519179303,418.6295733048379,SFS_LGBM_sheet0,evaluation,P_Power,1
59,SFS,LGBM,0,drop,163.23529848886196,127.4200001205782,7.212986449432564,7.421924467499852,7.057520366801283,0.9755719695288312,73.75991587854678,82.00287972773681,42.9411418861118,19.09444616538017,29.794527871279886,36.280963683088125,41.30791064611237,45.234705977350075,48.94279721055999,51.87897957390621,54.521255663200904,55.77283175323265,57.31293970330859,57.09130980267308,55.78074209159613,53.09165036829393,49.61730616747557,45.04867394337541,39.7418394253441,33.270940279562474,26.238626508761307,15.859249001623123,0.01694915254237288,-0.033050847457627125,15.858945683703261,240.04699062841246,0.11864406779661017,0.018644067796610167,43.25279210866958,250.89707813734609,0.1694915254237288,0.01949152542372881,56.13317690469365,262.84746104637503,0.23728813559322035,0.037288135593220334,75.19722008206806,276.2987222290707,0.2542372881355932,0.004237288135593209,94.91128059406947,288.80448233835415,0.3389830508474576,0.03898305084745762,115.70817356270051,299.013007237711,0.3559322033898305,0.005932203389830526,128.27252784282632,312.69783627293685,0.3728813559322034,-0.027118644067796627,141.09921795896912,328.483831054445,0.5423728813559322,0.09237288135593219,178.3574236105378,344.15278318927164,0.576271186440678,0.07627118644067798,189.00437622413807,362.00854585889743,0.5932203389830508,0.04322033898305078,208.96343141774173,383.4189780586726,0.6271186440677966,0.027118644067796627,234.57891867260034,406.47650659142374,0.6440677966101694,-0.0059322033898305815,247.36716602466393,431.80457901134264,0.7627118644067796,0.06271186440677967,286.54652433513996,467.7145020737515,0.7627118644067796,0.012711864406779627,303.41362169618793,509.08770643695004,0.8135593220338984,0.013559322033898313,349.7540192324332,557.3295040646178,0.8305084745762712,-0.019491525423728784,426.68338847077126,609.0310644536967,0.847457627118644,-0.05254237288135599,475.36925492962223,678.9476879932869,0.9152542372881356,-0.03474576271186436,563.7987440966723,750.8739389250051,0.03291703835860839,408.41764240008246,SFS_LGBM_sheet0,evaluation,P_Power,2
59,SFS,LGBM,0,drop,167.32458085178018,133.84258010038573,7.628619250992211,7.913088950280278,7.555220719736698,1.0247454822774422,83.24542311851721,81.77456226691619,42.856413096860884,16.37074534259822,27.04371416454934,35.07645244930997,41.11834882844336,46.14690776014157,49.42798567734869,52.6667381672414,54.90813732928196,56.08039107568174,56.53886627492219,56.26237919599158,55.95291724978836,54.18517254154379,50.99854526777601,46.6883196447848,40.9326716862661,33.82204406563674,25.38068083616325,14.670831282887756,0.01694915254237288,-0.033050847457627125,4.408781133676496,237.8983416575899,0.15254237288135594,0.05254237288135594,40.52769211387045,249.77844705161854,0.1864406779661017,0.0364406779661017,51.75180485058579,262.14161152066947,0.23728813559322035,0.037288135593220334,73.02632025154367,277.30092464548085,0.2711864406779661,0.0211864406779661,89.59215278696794,290.5143560670703,0.423728813559322,0.12372881355932203,133.46723951181525,305.1596577770346,0.4406779661016949,0.09067796610169493,141.5739775601039,319.5976790230874,0.4745762711864407,0.07457627118644067,159.6506845348999,335.7207310279358,0.5254237288135594,0.07542372881355935,185.6096945133183,354.268038902528,0.5254237288135594,0.025423728813559365,199.00379624166294,371.8149293615344,0.5423728813559322,-0.007627118644067843,229.90519027468483,390.5397569263374,0.5932203389830508,-0.006779661016949157,247.30823462589004,409.9863421301615,0.5932203389830508,-0.0567796610169492,256.35471731421967,432.34697200595053,0.6949152542372882,-0.005084745762711784,315.1107357262778,459.39720410225067,0.7457627118644068,-0.004237288135593209,336.6824849439947,488.06864102963544,0.7966101694915254,-0.003389830508474634,360.25620045110253,520.2964942093295,0.8305084745762712,-0.019491525423728784,398.2202849003049,559.012156448985,0.8813559322033898,-0.01864406779661021,467.9366353937329,608.3153942250339,0.9491525423728814,-0.0008474576271185752,586.1148942822241,709.8420485759887,0.036485280999107944,399.0526171941169,SFS_LGBM_sheet0,evaluation,P_Power,3
59,SFS,LGBM,0,drop,172.49892782168823,138.39177376099497,7.863917156312279,8.217383374698612,7.856748791109282,1.0595756958628202,96.29013606051166,80.2331513944161,41.99309357050439,15.440315308760942,25.984719256500668,33.62151517098768,40.10029703991152,45.02051672224012,47.99155821535357,50.72630152263484,53.06793413310124,54.74173260664938,55.48371152807788,55.36098435922761,55.07850821234844,53.40023112834517,49.60275790510343,45.71999924266858,40.303721208211776,34.044105498532986,26.037597920344766,16.14227086058281,0.03389830508474576,-0.01610169491525424,23.286155776690066,233.13372037862993,0.22033898305084745,0.12033898305084745,48.16879782963542,245.25494728991927,0.2711864406779661,0.1211864406779661,61.91984340133037,257.36487247414385,0.2711864406779661,0.07118644067796609,71.71761100846358,270.4101662271626,0.3220338983050847,0.07203389830508472,88.80186581018258,284.56974263289214,0.3220338983050847,0.02203389830508473,101.94805205058107,297.3409973083565,0.3728813559322034,0.022881355932203418,131.5264438096101,310.20130931501257,0.4915254237288136,0.09152542372881356,151.81195101177786,326.73886517321233,0.4915254237288136,0.04152542372881357,154.59435578603848,342.7932194748914,0.5084745762711864,0.008474576271186418,183.12521304071313,362.8146846991564,0.5932203389830508,0.04322033898305078,236.175091127131,383.5260172202312,0.6610169491525424,0.06101694915254241,254.76611161828035,403.7162701324222,0.6949152542372882,0.04491525423728815,275.25231669170466,426.0481582546648,0.7457627118644068,0.045762711864406835,306.6111088095811,453.93203663895963,0.7627118644067796,0.012711864406779627,331.82219177403084,484.24503305904204,0.8135593220338984,0.013559322033898313,356.6026295097033,519.7764986419772,0.864406779661017,0.014406779661017,448.115251048418,571.3714272838823,0.9152542372881356,0.015254237288135575,506.1300219865831,624.0087529666472,0.9491525423728814,-0.0008474576271185752,597.6905223510022,720.6205450460931,0.04415700267618198,395.6772244324893,SFS_LGBM_sheet0,evaluation,P_Power,4
59,SFS,LGBM,0,drop,177.4133276494749,148.06154250436057,8.384891506519718,8.755976661353317,8.357572895201882,1.133610818519597,108.31085137433311,79.8220845051839,41.839045406286374,16.03140402745425,26.758654353348078,34.8474687348633,41.333768837743804,46.845293887051305,50.03725435216789,52.8168328908209,54.640795407693325,56.02200755303997,55.14919049065545,54.818604327999296,53.041490754944384,51.377080905178076,47.56726930402517,43.09614015861553,37.30151139154651,32.12101990824086,25.182194938102832,15.953880495949996,0.0847457627118644,0.0347457627118644,15.912855591631569,231.71082035461018,0.0847457627118644,-0.015254237288135603,29.686106001570128,246.79031156896235,0.22033898305084745,0.07033898305084746,46.49637950822286,255.11159281229524,0.2711864406779661,0.07118644067796609,59.22376895008256,270.29296257664004,0.3050847457627119,0.055084745762711884,74.82540980827365,284.24485172985226,0.3559322033898305,0.055932203389830515,90.90736211643483,295.50497723766534,0.3728813559322034,0.022881355932203418,106.99430505584657,310.6147365230439,0.3898305084745763,-0.010169491525423735,123.36808989325758,324.22237563901507,0.423728813559322,-0.026271186440677996,152.41345605566977,341.7087259491296,0.4745762711864407,-0.02542372881355931,168.67065619232542,359.427384726696,0.5932203389830508,0.04322033898305078,222.89653113866672,373.98597527957503,0.6779661016949152,0.07796610169491525,246.99525983959435,395.34899200644963,0.711864406779661,0.061864406779660985,267.61853803094465,419.89396694480985,0.7627118644067796,0.06271186440677967,301.0572120850062,448.95235408769,0.7796610169491526,0.029661016949152574,322.2385271639244,480.38155583527157,0.8135593220338984,0.013559322033898313,365.22578943149756,522.4558212341532,0.864406779661017,0.014406779661017,423.9774724126009,570.0732073214645,0.8983050847457628,-0.0016949152542372614,471.56995122475405,628.629977736435,0.9322033898305084,-0.017796610169491522,545.8302727006796,739.222813422278,0.03737734165923283,394.6617580518967,SFS_LGBM_sheet0,evaluation,P_Power,5
59,SFS,LGBM,0,drop,188.00875621904078,154.36993184229968,8.646469171870931,8.913558892283191,8.45470822316445,1.181910047880326,98.34415337672726,92.86596246056492,48.66371764969029,22.462724150379444,34.16932543819789,42.00010869630881,47.99701939188209,53.010816939193035,57.22707838835976,60.44429174227752,62.07231980760782,64.21867807480356,65.31228309857416,65.27557482819553,64.41461349269271,61.976503451227224,57.01006646237098,51.15921438895993,41.22309867374772,33.78188876058929,25.53473298294536,15.320296575802715,0.0,-0.05,13.845770371571696,273.73017514061087,0.03389830508474576,-0.06610169491525425,22.83617923849625,287.6649013814752,0.03389830508474576,-0.11610169491525424,31.593883766166982,299.7438167518095,0.05084745762711865,-0.14915254237288136,42.03256287417617,316.21586178405465,0.1694915254237288,-0.0805084745762712,68.55036234966883,331.3633036111905,0.22033898305084745,-0.07966101694915254,81.71333621813434,350.44654756917066,0.288135593220339,-0.061864406779660985,94.97099567512669,367.05721502256176,0.3728813559322034,-0.027118644067796627,133.95820933120535,376.5546926483382,0.423728813559322,-0.026271186440677996,150.08545612025893,393.7284160106131,0.423728813559322,-0.07627118644067798,164.3511862237146,413.83339366475,0.5423728813559322,-0.007627118644067843,219.96564802055647,421.3961906840871,0.5932203389830508,-0.006779661016949157,248.42179456297043,448.19219296286985,0.711864406779661,0.061864406779660985,280.76676434620214,472.10592274899994,0.7288135593220338,0.028813559322033888,307.50843010485914,505.3886023997975,0.7288135593220338,-0.021186440677966156,327.9691792248713,544.9655158612593,0.7457627118644068,-0.05423728813559325,352.946203515454,593.4085948256765,0.7966101694915254,-0.05338983050847457,422.50367879238047,648.3721544109735,0.8813559322033898,-0.01864406779661021,509.25046681734506,711.0344604300242,0.9322033898305084,-0.017796610169491522,574.4505553306984,879.6157056737187,0.05280999107939341,454.4640875569464,SFS_LGBM_sheet0,evaluation,P_Power,6
59,SFS,LGBM,0,drop,150.26724547453688,115.90025672901284,6.3148645905007665,6.38697982301522,6.1511795352071825,0.8873727956288056,56.65279989690464,82.31681372914949,43.19441160437858,18.48676606215107,29.450255152177697,37.84929021363677,43.70660217366554,49.08220705066116,53.486805291071896,55.11919203070739,54.9652964681081,55.739601976833164,54.64071475252427,53.749571617050464,53.54781717163274,53.46369953112089,51.41603432862833,44.74888326961522,38.43531386994889,33.45336480094936,23.759537915463582,15.592866807246692,0.1016949152542373,0.05169491525423729,22.470641342207053,231.43258823208063,0.15254237288135594,0.05254237288135594,34.254544837333924,243.117301468562,0.1864406779661017,0.0364406779661017,44.361338897525,255.46516248513575,0.23728813559322035,0.037288135593220334,55.85635985761088,271.4566156020272,0.288135593220339,0.03813559322033899,75.54718467020258,294.4883638576858,0.3389830508474576,0.03898305084745762,86.42655452487773,310.5179328055916,0.3559322033898305,0.005932203389830526,104.17102608606525,328.64767185445703,0.3898305084745763,-0.010169491525423735,130.29121783749318,341.0052615190469,0.4576271186440678,0.007627118644067787,152.20282526870753,354.9101646242574,0.4745762711864407,-0.02542372881355931,169.45419943981935,372.73253102199766,0.5423728813559322,-0.007627118644067843,193.62409612553347,388.5053362841447,0.5932203389830508,-0.006779661016949157,222.7514008525745,418.3171665349845,0.6271186440677966,-0.022881355932203418,233.68502016929938,445.4646243884435,0.6779661016949152,-0.02203389830508473,272.6675491742176,459.3229329067464,0.6949152542372882,-0.05508474576271183,289.17974532046225,490.91999019367967,0.7966101694915254,-0.003389830508474634,331.4827319974138,523.9401070194954,0.8135593220338984,-0.03644067796610162,362.1776948173568,580.7390872757444,0.864406779661017,-0.035593220338983045,429.6960667645039,642.7611250442234,0.8983050847457628,-0.051694915254237195,554.6655118687619,748.1650781042754,0.028724353256021407,405.36363374855677,SFS_LGBM_sheet0,evaluation,P_Power,7
59,SFS,LGBM,0,drop,142.5947210112943,114.35355866952162,5.816432162359571,5.84798809383554,5.68069574550975,0.875530735742317,40.0453249810021,91.68627840791709,48.10747085775557,17.910003853034315,28.793645160923116,37.395892432700144,44.54320094302054,50.36886690807888,55.3873278702903,60.446391172966685,63.277946097660276,62.73881670711827,61.42276642481717,62.77956731245034,59.449315762818706,56.942492270275615,53.62664879275101,51.186259693726896,48.139985733094974,43.01467343166431,34.80384902822502,21.81429670173936,0.06779661016949153,0.017796610169491522,28.61978896895268,263.49638344870806,0.1016949152542373,0.0016949152542372892,44.907456914015256,283.2917863094562,0.15254237288135594,0.0025423728813559476,66.39475319244865,301.73738325987375,0.22033898305084745,0.020338983050847442,92.10889415550605,302.4355732902195,0.2711864406779661,0.0211864406779661,106.18013369702817,322.97613871982264,0.3559322033898305,0.055932203389830515,124.86505294652693,334.1659799412456,0.4067796610169492,0.0567796610169492,134.5406793900424,349.02830104106704,0.4406779661016949,0.040677966101694885,146.6771148301341,364.7851914755586,0.4745762711864407,0.02457627118644068,161.25979913168456,382.45139117411105,0.4915254237288136,-0.008474576271186418,175.10026418223288,406.346744793073,0.5084745762711864,-0.041525423728813626,192.48823652011077,433.06945147659275,0.5084745762711864,-0.09152542372881356,217.5511347402159,464.88985048350224,0.5084745762711864,-0.1415254237288136,225.64452912363456,497.8233126892386,0.5254237288135594,-0.1745762711864406,247.69181235139416,515.8279950644938,0.5423728813559322,-0.2076271186440678,278.0088851879287,569.4698362726922,0.5932203389830508,-0.20677966101694922,319.27277713422666,629.4340770750899,0.5932203389830508,-0.25677966101694916,347.6637306333539,722.5746633173538,0.7627118644067796,-0.1372881355932204,440.55468540639964,639.7785393154311,0.847457627118644,-0.10254237288135593,518.5696099539335,721.6279355362295,0.08474576271186443,447.64265972019786,SFS_LGBM_sheet0,evaluation,P_Power,8
59,SFS,LGBM,0,drop,130.67186835726025,103.45968113721,4.634997577737645,4.61983731487854,4.535552517685011,0.7921234091849004,11.587070275790653,77.76809421497622,40.66456506189154,15.562061536226865,26.25470617395813,35.82447635851026,42.30171105242668,48.04462767557143,51.90286026874827,54.57422464452167,54.9777527110271,53.265971021940096,53.64431394233674,53.54536018598616,51.20565637674052,49.04023088669345,45.345355489925474,41.362463161431684,35.314181178385056,27.3519761590301,20.46719423606028,12.641613116419261,0.05084745762711865,0.0008474576271186446,10.981664812288018,225.36883531873485,0.11864406779661017,0.018644067796610167,33.98509068330486,234.96680665860492,0.1864406779661017,0.0364406779661017,55.724179956434966,251.42432681307113,0.23728813559322035,0.037288135593220334,81.69483943011892,265.5389535130799,0.2711864406779661,0.0211864406779661,109.87331442623102,284.8201564414791,0.288135593220339,-0.011864406779660996,124.67310748784664,297.1723636011882,0.3389830508474576,-0.011016949152542366,150.64105819259217,310.89159761157623,0.4406779661016949,0.040677966101694885,172.59045440986188,324.69606788074987,0.4915254237288136,0.04152542372881357,195.25618352177202,343.566948779937,0.4915254237288136,-0.008474576271186418,206.02951763062126,360.58737697410686,0.576271186440678,0.02627118644067794,242.01173691412174,372.901916528213,0.5932203389830508,-0.006779661016949157,248.86395865819298,388.98775272331903,0.6610169491525424,0.011016949152542366,278.24910558783364,404.606999954889,0.7796610169491526,0.07966101694915262,348.2760228410041,423.5646605729753,0.864406779661017,0.11440677966101698,368.8297217110577,443.6668618640309,0.9152542372881356,0.11525423728813555,395.15578027853684,473.23333138993195,0.9322033898305084,0.08220338983050846,443.4750791800902,523.8099958760858,0.9491525423728814,0.04915254237288136,469.55255442672654,567.2184379872708,0.9661016949152542,0.01610169491525426,600.4150812524953,697.9341562740188,0.0383586083853702,378.6819761454349,SFS_LGBM_sheet0,evaluation,P_Power,9
59,SFS,LGBM,0,drop,159.36549502767247,121.03416307716864,5.042268180274998,5.009985233038376,4.906698606644076,0.9266797735185196,7.342821438220892,86.7876382006485,45.309051536727594,18.75198374574617,28.99441225142033,37.30625491381077,44.681008339236215,49.049459499031116,53.03902228870594,56.34211640288793,57.87314498859326,58.88285525664596,60.46539075498047,60.76874786063501,59.86716804409873,56.84973287717174,52.81646061432312,47.774965952837896,40.63350569429392,33.36008213497012,27.0274917252073,16.388175853228446,0.01694915254237288,-0.033050847457627125,19.066456681958698,253.1872943586076,0.15254237288135594,0.05254237288135594,65.1012289003188,267.17124114567315,0.22033898305084745,0.07033898305084746,82.71184223074488,279.89261621162603,0.288135593220339,0.08813559322033898,114.93973632207872,295.1858097189984,0.3389830508474576,0.08898305084745761,136.7043412284925,310.74387151934917,0.3898305084745763,0.0898305084745763,151.37088206093497,323.5264280735301,0.4406779661016949,0.09067796610169493,172.01256130252938,338.0701195543561,0.4745762711864407,0.07457627118644067,192.19717548652807,353.4255268452189,0.5084745762711864,0.05847457627118641,205.54835954574747,369.7671854032628,0.559322033898305,0.05932203389830504,236.56768525153979,388.1480695483329,0.6101694915254238,0.060169491525423724,277.0555966394198,409.7289817875831,0.711864406779661,0.11186440677966103,307.2900865031685,428.4373125179219,0.7288135593220338,0.07881355932203382,315.6228213045369,447.7462332374042,0.8305084745762712,0.13050847457627124,372.58992903177517,483.2167974722295,0.847457627118644,0.09745762711864403,405.3451330087947,523.0577035708131,0.9152542372881356,0.11525423728813555,448.98040978009885,564.1524209374452,0.9152542372881356,0.06525423728813562,505.0802005150713,635.9083170491601,0.9661016949152542,0.0661016949152542,575.7525775158455,731.5018668051622,0.9661016949152542,0.01610169491525426,635.3963263348778,906.4584650362007,0.07618198037466548,437.33296109436185,SFS_LGBM_sheet0,evaluation,P_Power,10
59,SFS,LGBM,0,drop,163.76242341303328,121.90975183725965,5.02697324927824,4.98777404699794,4.929489538795358,0.9333835865021247,8.964833894116772,89.35851784616901,46.69205105750624,20.147789014564538,30.99913012405711,39.224026555713415,45.4293146169192,50.319733844605366,54.135754093599836,56.727424480601684,59.35614382362532,60.68843402716037,60.88430678003636,60.9127060598447,59.495059002074505,57.26288026313105,53.45453182674015,49.4773859027216,43.99885486997592,36.476556444246334,30.90648639019313,17.252451972807737,0.0847457627118644,0.0347457627118644,21.0650576265607,256.7210978153055,0.1016949152542373,0.0016949152542372892,40.1170742904453,270.70821170395527,0.11864406779661017,-0.03135593220338982,53.314744376265935,283.3169101610036,0.11864406779661017,-0.08135593220338984,62.44520842566523,296.77567963560864,0.2542372881355932,0.004237288135593209,100.15265617443177,310.9926332302182,0.3559322033898305,0.055932203389830515,125.50988934660906,325.85755315607224,0.4067796610169492,0.0567796610169492,150.7788813562483,342.5182679751566,0.4576271186440678,0.057627118644067776,173.25901741564164,359.19086785210993,0.5254237288135594,0.07542372881355935,207.14610457941757,379.9778085333464,0.559322033898305,0.05932203389830504,223.60728713069582,400.9641062960445,0.6271186440677966,0.07711864406779656,247.32537721615196,422.4545752190221,0.6271186440677966,0.027118644067796627,274.19304327040436,447.8359485569889,0.6779661016949152,0.027966101694915202,294.0902000752589,473.49838779299705,0.7457627118644068,0.045762711864406835,352.0388198207237,512.7010490513372,0.7796610169491526,0.029661016949152574,433.8259903655905,585.5992219363566,0.8305084745762712,0.03050847457627115,465.1946857243586,618.385914630539,0.8983050847457628,0.04830508474576278,544.5311517208388,679.9478387323513,0.9661016949152542,0.0661016949152542,585.1761430635825,758.3520103563859,0.9830508474576272,0.03305084745762721,720.3707947937678,927.4260644806343,0.04442462087421945,455.43284984818064,SFS_LGBM_sheet0,evaluation,P_Power,11
59,SFS,LGBM,0,drop,178.6424301356322,144.41002994166354,6.092523029637479,6.0497043365862355,5.9432016859326815,1.1056535645627725,13.145335273637826,102.73487799885714,53.82269176405158,23.256537986075372,36.024188856107536,45.660727084995834,54.97032818999133,62.18761240039038,66.54517568059921,69.40324007231789,70.87407685445743,71.61383562574058,71.30032584826,69.94481618239176,67.17696981205596,63.12696013119898,57.96902659224678,52.19626136959127,48.232707292632206,40.80176212036214,33.17379718696204,18.172794230603156,0.05084745762711865,0.0008474576271186446,12.626578999832857,299.7658027561868,0.05084745762711865,-0.04915254237288136,35.90951686481662,314.44640897601346,0.1016949152542373,-0.0483050847457627,53.52078120191367,329.5015361556612,0.13559322033898305,-0.06440677966101696,71.24271554566123,344.993773136423,0.1694915254237288,-0.0805084745762712,92.63958283152442,360.82833355272714,0.1864406779661017,-0.11355932203389829,105.17455775808706,377.87738576156704,0.2033898305084746,-0.1466101694915254,113.09285130277888,397.29736607738533,0.288135593220339,-0.11186440677966103,152.9811374876072,413.3199242030364,0.3220338983050847,-0.1279661016949153,170.35573119063883,436.0863242561281,0.4745762711864407,-0.02542372881355931,244.69359568930892,458.78469740086786,0.5254237288135594,-0.02457627118644068,271.48310295615784,490.647432479401,0.5932203389830508,-0.006779661016949157,303.7811284390383,505.8720514216791,0.6949152542372882,0.04491525423728815,325.7480478057039,534.90575463592,0.7288135593220338,0.028813559322033888,370.44319370934545,580.0456698184197,0.7627118644067796,0.012711864406779627,426.11121933157034,637.9150689990635,0.8135593220338984,0.013559322033898313,493.71551319393706,689.6380839165982,0.8813559322033898,0.031355932203389836,561.1692573864011,748.0560064307967,0.8813559322033898,-0.01864406779661021,602.5873763120044,813.9663803644651,0.9491525423728814,-0.0008474576271185752,691.8038059282056,932.5565839608081,0.05004460303300624,508.76339917384985,SFS_LGBM_sheet0,evaluation,P_Power,12
